,Target,Score,Interaction,Expression
BMS1,False,,False,23.366906474820144
BMS1P1,False,,False,0.5539568345323741
BMS1P10,False,,False,0.39568345323741005
BMS1P11,False,,True,0.13309352517985612
BMS1P12,False,,False,0.2517985611510791
BMS1P13,False,,False,0.21223021582733814
BMS1P14,False,,False,0.014388489208633094
BMS1P15,False,,False,0.12589928057553956
BMS1P16,False,,False,0.09352517985611511
BMS1P2,False,,False,0.02877697841726619
BMS1P4,False,,True,0.7913669064748201
BMS1P7,False,,True,0.07913669064748201
BMS1P8,False,,False,0.31654676258992803
BMS1P9,False,,False,0.03237410071942446
BNC1,False,,False,6.176258992805756
BNC2,False,,False,2.0611510791366907
BNIP1,False,,False,3.449640287769784
BNIP2,False,,False,12.557553956834532
BNIP3,False,,False,18.56474820143885
BNIP3L,False,,False,16.442446043165468
BNIP3P1,False,,True,3.0071942446043165
BNIP3P16,False,,False,0.0035971223021582736
BNIP3P23,False,,False,0.0035971223021582736
BNIP3P25,False,,False,0.007194244604316547
BNIP3P27,False,,False,0.046762589928057555
BNIP3P28,False,,False,0.0035971223021582736
BNIP3P32,False,,False,0.0035971223021582736
BNIP3P33,False,,False,0.0035971223021582736
BNIP3P34,False,,False,0.0035971223021582736
BNIP3P41,False,,False,0.0035971223021582736
BNIP3P7,False,,False,0.0035971223021582736
BNIPL,False,,True,0.14388489208633093
BOC,False,,False,1.4640287769784173
BOD1,False,,False,8.528776978417266
BOD1L1,False,,False,25.392086330935253
BOD1L2,False,,False,0.03597122302158273
BOK,False,,False,2.593525179856115
BOK-AS1,False,,False,0.0035971223021582736
BOLA1,False,,False,4.4928057553956835
BOLA2B,False,,False,74.9748201438849
BOLA2P1,False,,False,0.07194244604316546
BOLA2P3,False,,False,0.007194244604316547
BOLA3,False,,False,75.16546762589928
BOLA3-AS1,False,,True,0.6366906474820144
BOLA3P1,False,,False,0.5179856115107914
BOLA3P2,False,,False,0.0035971223021582736
BOLA3P3,False,,False,0.7949640287769785
BOLL,False,,False,0.03597122302158273
BOP1,False,,False,43.37410071942446
BORA,False,,False,1.3129496402877698
bP-21201H5.1,False,,False,0.07194244604316546
bP-21201H5.2,False,,False,0.01079136690647482
bP-21264C1.2,False,,True,0.17266187050359713
bP-2189O9.2,False,,False,0.1223021582733813
bP-2189O9.3,False,,False,0.02158273381294964
BPESC1,False,,False,0.08273381294964029
BPGM,False,,False,3.514388489208633
BPHL,False,,False,0.697841726618705
BPI,False,,False,0.04316546762589928
BPIFA2,False,,False,0.0035971223021582736
BPIFB1,False,,False,0.01079136690647482
BPIFB3,False,,False,0.0035971223021582736
BPIFB5P,False,,False,0.0035971223021582736
BPIFB6,False,,False,0.01079136690647482
BPIFC,False,,False,0.007194244604316547
BPNT1,False,,True,1.960431654676259
BPTF,False,,False,26.57913669064748
BPY2,False,,False,0.0035971223021582736
BPY2B,False,,False,0.007194244604316547
BRAF,False,,True,2.5755395683453237
BRAFP1,False,,False,0.27697841726618705
BRAP,False,,False,4.870503597122302
BRAT1,False,,False,17.255395683453237
BRCA1,False,,False,14.719424460431656
BRCA2,False,,False,15.748201438848922
BRCC3,False,,False,13.417266187050359
BRCC3P1,False,,False,0.07194244604316546
BRD1,False,,False,2.118705035971223
BRD2,False,,False,15.093525179856115
BRD2-IT1,False,,False,0.0035971223021582736
BRD3,False,,False,8.31294964028777
BRD4,False,,False,17.43525179856115
BRD7,False,,False,16.341726618705035
BRD7P1,False,,False,0.0035971223021582736
BRD7P2,False,,False,3.406474820143885
BRD7P4,False,,False,0.046762589928057555
BRD7P5,False,,True,0.21942446043165467
BRD7P6,False,,False,0.014388489208633094
BRD8,False,,False,13.079136690647482
BRD9,False,,False,11.741007194244604
BRD9P2,False,,False,0.14028776978417265
BRDT,False,,False,0.02877697841726619
BRE,False,,False,4.111510791366906
BRF1,False,,False,3.0431654676258995
BRF2,False,,False,0.15827338129496402
BRI3,False,,False,113.89928057553956
BRI3BP,False,,False,24.640287769784173
BRI3BPP1,False,,False,0.007194244604316547
BRI3P1,False,,False,0.03237410071942446
BRICD5,False,,False,0.7122302158273381
BRINP1,False,,False,0.08273381294964029
BRINP2,False,,False,0.01079136690647482
BRINP3,False,,False,0.039568345323741004
BRIP1,False,,False,3.884892086330935
BRIX1,False,,False,17.39568345323741
BRIX1P1,False,,False,0.007194244604316547
BRK1,False,,False,40.906474820143885
BRMS1,False,,False,7.618705035971223
BRMS1L,False,,False,2.70863309352518
BROX,False,,False,9.237410071942445
BRPF1,False,,False,11.381294964028777
BRPF3,False,,False,3.1079136690647484
BRSK1,False,,False,0.06115107913669065
BRSK2,False,,False,0.10431654676258993
BRWD1,False,,False,10.712230215827338
BRWD1-AS1,False,,False,0.017985611510791366
BRWD1-AS2,False,,False,0.12589928057553956
BRWD1-IT1,False,,False,0.07194244604316546
BRWD1P1,False,,False,0.0035971223021582736
BRWD3,False,,False,1.0
BSCL2,False,,False,0.29856115107913667
BSDC1,False,,False,2.852517985611511
BSG,False,,False,26.08992805755396
BSN,False,,False,0.046762589928057555
BSN-AS2,False,,False,0.007194244604316547
BSND,False,,False,0.014388489208633094
BSPRY,False,,False,0.0035971223021582736
BST1,False,,False,1.3021582733812949
BST2,False,,True,0.23381294964028776
BSX,False,,False,0.03237410071942446
BTAF1,False,,False,8.571942446043165
BTBD1,False,,False,3.8309352517985613
BTBD10,False,,False,4.762589928057554
BTBD10P1,False,,False,0.10071942446043165
BTBD11,False,,False,0.02877697841726619
BTBD16,False,,False,0.007194244604316547
BTBD17,False,,False,0.0035971223021582736
BTBD18,False,,True,0.014388489208633094
BTBD19,False,,True,0.6007194244604317
BTBD2,False,,False,4.4640287769784175
BTBD3,False,,False,7.442446043165468
BTBD6,False,,False,16.780575539568346
BTBD6P1,False,,False,0.06474820143884892
BTBD7,False,,False,9.18705035971223
BTBD7P1,False,,False,0.01079136690647482
BTBD7P2,False,,False,0.0035971223021582736
BTBD8,False,,False,0.7050359712230215
BTBD9,False,,False,0.8273381294964028
BTBD9-AS1,False,,False,0.014388489208633094
BTD,False,,False,1.7158273381294964
BTF3,False,,False,141.02877697841726
BTF3L4,False,,False,7.528776978417266
BTF3L4P1,False,,False,0.2733812949640288
BTF3L4P2,False,,False,2.1258992805755397
BTF3L4P3,False,,False,0.02877697841726619
BTF3P10,False,,False,5.60431654676259
BTF3P11,False,,False,0.0035971223021582736
BTF3P12,False,,False,0.3273381294964029
BTF3P13,False,,True,0.19424460431654678
BTF3P14,False,,True,0.02158273381294964
BTF3P2,False,,False,0.20863309352517986
BTF3P4,False,,False,0.18345323741007194
BTF3P5,False,,False,3.460431654676259
BTF3P6,False,,False,0.01079136690647482
BTF3P7,False,,False,1.5287769784172662
BTF3P8,False,,False,1.129496402877698
BTF3P9,False,,False,0.45323741007194246
BTG1,False,,False,44.16546762589928
BTG1P1,False,,False,0.01079136690647482
BTG2,False,,False,2.8309352517985613
BTG3,True,0.0,False,15.03956834532374
BTG3P1,False,,False,0.7517985611510791
BTK,False,,False,0.014388489208633094
BTLA,False,,False,0.025179856115107913
BTN1A1,False,,False,0.13309352517985612
BTN2A1,False,,False,4.23021582733813
BTN2A2,False,,False,0.5539568345323741
BTN2A3P,False,,False,0.7194244604316546
BTN3A1,False,,False,0.6366906474820144
BTN3A2,False,,False,4.428057553956834
BTN3A3,False,,False,0.41007194244604317
BTNL2,False,,False,0.007194244604316547
BTNL8,False,,False,0.0035971223021582736
BTNL9,False,,False,0.06115107913669065
BTRC,False,,False,7.18705035971223
BUB1,False,,False,21.73381294964029
BUB1B,False,,False,9.118705035971223
BUB3,False,,False,59.226618705035975
BUB3P1,False,,False,0.07194244604316546
BUD13,False,,False,4.899280575539568
BUD31,False,,False,33.906474820143885
BVES,False,,False,1.7589928057553956
BVES-AS1,False,,True,0.2158273381294964
BX004987.4,False,,False,0.0035971223021582736
BX072566.1,False,,False,0.0035971223021582736
BX255923.2,False,,True,0.38489208633093525
BX322557.10,False,,False,1.6402877697841727
BX322559.3,False,,False,0.0035971223021582736
BX470102.3,False,,False,0.7194244604316546
BX842568.1,False,,False,0.0035971223021582736
BX842568.2,False,,False,0.12949640287769784
BYSL,False,,False,11.158273381294965
BZRAP1,False,,False,0.04316546762589928
BZRAP1-AS1,False,,False,0.0035971223021582736
BZW1,False,,False,93.23381294964028
BZW1P1,False,,False,0.697841726618705
BZW1P2,False,,False,11.992805755395683
BZW2,False,,False,16.29136690647482
C10orf10,False,,False,0.26618705035971224
C10orf107,False,,True,0.10431654676258993
C10orf11,False,,True,0.046762589928057555
C10orf111,False,,True,0.15467625899280577
C10orf12,False,,False,1.8884892086330936
C10orf126,False,,False,0.007194244604316547
C10orf128,False,,False,0.007194244604316547
C10orf131,False,,False,0.17625899280575538
C10orf142,False,,False,0.0035971223021582736
C10orf2,False,,False,2.4676258992805757
C10orf25,False,,False,0.039568345323741004
C10orf32,False,,False,15.111510791366907
C10orf35,False,,False,0.8992805755395683
C10orf53,False,,False,0.014388489208633094
C10orf54,False,,False,1.158273381294964
C10orf55,False,,False,0.6906474820143885
C10orf62,False,,False,0.06115107913669065
C10orf67,False,,True,0.15827338129496402
C10orf71,True,0.0,False,0.007194244604316547
C10orf71-AS1,False,,False,0.007194244604316547
C10orf76,False,,False,17.140287769784173
C10orf82,False,,False,0.02158273381294964
C10orf88,False,,False,2.2338129496402876
C10orf90,False,,False,0.8201438848920863
C10orf91,False,,False,0.1366906474820144
C10orf95,False,,False,0.13309352517985612
C11orf1,False,,False,2.0863309352517985
C11orf21,False,,False,0.007194244604316547
C11orf24,False,,False,21.399280575539567
C11orf30,False,,False,3.6906474820143886
C11orf31,False,,False,32.02877697841727
C11orf42,False,,False,0.02158273381294964
C11orf44,False,,False,0.025179856115107913
C11orf45,False,,False,0.2302158273381295
C11orf49,False,,False,3.6402877697841727
C11orf54,False,,False,1.9424460431654675
C11orf57,False,,False,8.075539568345324
C11orf58,False,,False,50.91726618705036
C11orf63,False,,False,0.8741007194244604
C11orf65,False,,False,0.6115107913669064
C11orf68,False,,False,38.17625899280576
C11orf70,False,,False,3.1223021582733814
C11orf71,False,,True,0.046762589928057555
C11orf73,False,,False,14.115107913669064
C11orf74,False,,False,3.1546762589928057
C11orf80,False,,False,1.9064748201438848
C11orf84,False,,False,1.1978417266187051
C11orf85,False,,False,0.0035971223021582736
C11orf86,False,,False,0.0035971223021582736
C11orf87,False,,False,0.6151079136690647
C11orf88,False,,False,0.0035971223021582736
C11orf91,False,,False,0.08273381294964029
C11orf94,False,,False,0.0035971223021582736
C11orf95,False,,False,4.2086330935251794
C11orf96,False,,True,0.039568345323741004
C11orf97,False,,False,0.014388489208633094
C11orf98,False,,False,0.007194244604316547
C11orf98P1,False,,False,0.014388489208633094
C12orf10,False,,False,14.233812949640289
C12orf29,False,,False,8.953237410071942
C12orf4,False,,False,4.719424460431655
C12orf40,False,,False,0.007194244604316547
C12orf42,False,,False,0.0035971223021582736
C12orf43,False,,False,5.676258992805756
C12orf45,False,,False,17.071942446043167
C12orf49,False,,False,7.4784172661870505
C12orf50,False,,False,0.046762589928057555
C12orf54,False,,False,0.007194244604316547
C12orf56,False,,True,0.6762589928057554
C12orf57,False,,False,3.694244604316547
C12orf60,False,,False,0.18705035971223022
C12orf65,False,,False,14.70503597122302
C12orf66,False,,False,2.406474820143885
C12orf71,False,,False,0.0035971223021582736
C12orf73,False,,False,2.1115107913669067
C12orf74,False,,False,0.01079136690647482
C12orf75,False,,False,238.82014388489208
C12orf76,False,,False,2.0575539568345325
C12orf79,False,,False,0.03237410071942446
C14orf1,False,,False,6.348920863309353
C14orf105,False,,False,0.007194244604316547
C14orf119,False,,False,12.852517985611511
C14orf132,False,,False,2.237410071942446
C14orf142,False,,False,4.089928057553957
C14orf159,False,,False,18.3705035971223
C14orf166,False,,False,68.67625899280576
C14orf169,False,,False,2.449640287769784
C14orf178,False,,False,0.014388489208633094
C14orf180,False,,False,0.01079136690647482
C14orf2,False,,False,183.08273381294964
C14orf28,False,,False,0.8165467625899281
C14orf37,False,,False,0.460431654676259
C14orf39,False,,False,0.08633093525179857
C14orf79,False,,False,1.920863309352518
C14orf80,False,,False,5.794964028776978
C14orf93,False,,True,0.5467625899280576
C15orf26,False,,False,0.0035971223021582736
C15orf27,False,,False,0.025179856115107913
C15orf39,False,,False,3.352517985611511
C15orf40,False,,False,7.568345323741007
C15orf41,False,,False,6.089928057553957
C15orf48,False,,False,0.02158273381294964
C15orf52,False,,False,2.0215827338129495
C15orf53,False,,False,0.01079136690647482
C15orf54,False,,False,0.0035971223021582736
C15orf56,False,,False,0.0035971223021582736
C15orf57,False,,False,2.118705035971223
C15orf61,False,,False,5.273381294964029
C15orf65,False,,False,0.25539568345323743
C16orf13,False,,False,27.992805755395683
C16orf45,False,,False,6.4352517985611515
C16orf46,False,,False,0.06115107913669065
C16orf52,False,,False,13.352517985611511
C16orf58,False,,False,0.9460431654676259
C16orf59,False,,False,2.568345323741007
C16orf62,False,,False,6.827338129496403
C16orf70,False,,True,1.0719424460431655
C16orf71,False,,False,0.2446043165467626
C16orf72,False,,False,19.769784172661872
C16orf74,False,,False,2.41726618705036
C16orf78,False,,False,0.0035971223021582736
C16orf82,False,,False,0.01079136690647482
C16orf86,False,,False,0.18705035971223022
C16orf87,False,,False,2.539568345323741
C16orf90,False,,False,0.03597122302158273
C16orf91,False,,False,4.68705035971223
C16orf93,False,,False,0.5035971223021583
C16orf95,False,,False,0.8489208633093526
C17orf100,False,,False,0.06474820143884892
C17orf102,False,,False,0.0035971223021582736
C17orf104,False,,True,0.025179856115107913
C17orf105,False,,False,0.014388489208633094
C17orf107,False,,False,0.1618705035971223
C17orf49,False,,False,0.0035971223021582736
C17orf50,False,,False,0.01079136690647482
C17orf51,False,,False,1.2158273381294964
C17orf53,False,,False,2.402877697841727
C17orf58,False,,False,2.5899280575539567
C17orf59,False,,False,1.8669064748201438
C17orf62,False,,False,5.089928057553957
C17orf64,False,,False,0.3381294964028777
C17orf67,False,,False,1.1798561151079137
C17orf74,False,,False,0.04316546762589928
C17orf75,False,,False,3.6258992805755397
C17orf78,False,,False,0.017985611510791366
C17orf80,False,,False,1.5683453237410072
C17orf82,False,,False,0.09712230215827339
C17orf85,False,,False,10.37410071942446
C17orf89,False,,False,57.54676258992806
C17orf96,True,-0.25,False,0.20503597122302158
C17orf97,False,,False,0.7697841726618705
C17orf99,False,,False,0.03237410071942446
C18orf15,False,,False,0.017985611510791366
C18orf21,False,,False,2.672661870503597
C18orf25,False,,False,3.5323741007194243
C18orf32,False,,False,0.20503597122302158
C18orf42,False,,False,0.0035971223021582736
C18orf54,False,,False,4.762589928057554
C18orf63,False,,False,0.02158273381294964
C18orf65,False,,False,0.13309352517985612
C18orf8,False,,False,2.4748201438848922
C19orf12,False,,False,3.726618705035971
C19orf18,False,,False,0.08992805755395683
C19orf24,False,,False,8.87410071942446
C19orf25,False,,False,2.841726618705036
C19orf33,False,,False,0.3273381294964029
C19orf35,False,,False,0.017985611510791366
C19orf38,False,,False,0.039568345323741004
C19orf43,False,,False,81.83093525179856
C19orf44,False,,False,0.564748201438849
C19orf47,False,,False,0.8093525179856115
C19orf48,True,-0.08,False,26.532374100719423
C19orf52,False,,False,3.4244604316546763
C19orf53,False,,False,84.50359712230215
C19orf54,False,,False,1.8093525179856116
C19orf57,False,,False,0.1618705035971223
C19orf60,False,,False,26.363309352517987
C19orf66,False,,True,1.1978417266187051
C19orf67,False,,False,0.039568345323741004
C19orf68,True,-0.4,False,0.9640287769784173
C19orf70,False,,False,74.4748201438849
C19orf71,False,,False,0.13309352517985612
C19orf73,False,,True,0.34532374100719426
C19orf80,False,,False,0.007194244604316547
C19orf84,False,,False,0.03237410071942446
C1D,False,,False,6.597122302158273
C1DP1,False,,False,0.13309352517985612
C1DP2,False,,False,0.02877697841726619
C1DP4,False,,False,0.0035971223021582736
C1GALT1,False,,False,21.003597122302157
C1GALT1C1,False,,False,4.643884892086331
C1GALT1C1L,False,,False,0.0683453237410072
C1GALT1P1,False,,False,0.007194244604316547
C1GALT1P2,False,,True,0.02877697841726619
C1GALT1P3,False,,False,0.0035971223021582736
C1orf101,False,,False,1.4028776978417266
C1orf105,False,,False,0.014388489208633094
C1orf106,False,,False,0.014388489208633094
C1orf109,True,-0.35,False,6.294964028776978
C1orf110,False,,False,0.07553956834532374
C1orf111,False,,False,0.02158273381294964
C1orf112,False,,False,1.7482014388489209
C1orf115,True,-0.32,False,0.3597122302158273
C1orf116,False,,False,0.007194244604316547
C1orf122,False,,False,18.8705035971223
C1orf123,False,,False,14.359712230215827
C1orf127,False,,False,0.03597122302158273
C1orf131,False,,False,15.816546762589928
C1orf132,False,,True,1.0071942446043165
C1orf140,False,,False,0.07913669064748201
C1orf141,False,,False,0.007194244604316547
C1orf145,False,,False,0.0035971223021582736
C1orf146,False,,False,0.014388489208633094
C1orf147,False,,False,0.0035971223021582736
C1orf159,False,,False,1.3453237410071943
C1orf162,False,,False,0.0035971223021582736
C1orf167,False,,False,0.0035971223021582736
C1orf168,False,,False,0.10071942446043165
C1orf174,False,,False,21.820143884892087
C1orf177,False,,False,0.014388489208633094
C1orf185,False,,True,0.014388489208633094
C1orf186,False,,False,0.046762589928057555
C1orf189,False,,False,0.0035971223021582736
C1orf194,False,,False,0.017985611510791366
C1orf198,False,,False,6.226618705035971
C1orf204,False,,True,0.06474820143884892
C1orf21,False,,False,4.830935251798561
C1orf210,False,,False,0.0035971223021582736
C1orf216,False,,False,2.838129496402878
C1orf220,False,,True,0.20503597122302158
C1orf228,False,,False,0.03237410071942446
C1orf229,False,,False,0.03597122302158273
C1orf233,False,,True,1.3093525179856116
C1orf27,False,,False,5.9784172661870505
C1orf35,False,,False,23.66187050359712
C1orf43,False,,False,31.989208633093526
C1orf50,False,,False,3.5251798561151078
C1orf52,False,,False,11.974820143884893
C1orf53,False,,False,1.7482014388489209
